nl,t,yv,ya,m,ACT,CAP,inv_cost,sc
R12_CHN,coal_ppl_u,1975,2005.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1975,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1975,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1975,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1975,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1975,2030.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,1980.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,1985.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,1990.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,1995.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2000.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2005.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2030.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1980,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,1985.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,1990.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,1995.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2000.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2005.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2030.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1985,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,1990.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,1995.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2000.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2005.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2030.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1990,2040.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,1995.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2000.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2005.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2030.0,M1,12.5521288725,29.46855,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,1995,2040.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2000.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2005.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2030.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2040.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2000,2045.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2005.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2010.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2030.0,M1,27.803204730000004,65.27340000000001,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2040.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2005,2045.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2010.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2015.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2030.0,M1,9.461753546005397,22.213296269527874,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2040.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2045.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2010,2050.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2015.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2020.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2025.0,M1,0.0,,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2030.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2035.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2040.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2015,2045.0,M1,0.0,0.0,338.58,sv_2c
R12_CHN,coal_ppl_u,2020,2020.0,M1,0.0,0.0,338.6666666666667,sv_2c
R12_CHN,coal_ppl_u,2020,2025.0,M1,0.0,,338.6666666666667,sv_2c
R12_CHN,coal_ppl_u,2020,2030.0,M1,3.4582880499999997,8.119,338.6666666666667,sv_2c
R12_CHN,coal_ppl_u,2020,2035.0,M1,0.0,8.119,338.6666666666667,sv_2c
R12_CHN,coal_ppl_u,2020,2040.0,M1,0.0,8.119,338.6666666666667,sv_2c
R12_CHN,coal_ppl_u,2020,2045.0,M1,0.0,8.119,338.6666666666667,sv_2c
R12_CHN,gas_cc,1980,1980.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,1985.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1980,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,1985.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1985,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1990,2030.0,M1,0.21856937499999998,,,sv_2c
R12_CHN,gas_cc,1995,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,1995,2030.0,M1,0.5172875,,,sv_2c
R12_CHN,gas_cc,2000,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2000,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2000,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2000,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2000,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2000,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2000,2030.0,M1,2.2257499999999997,,,sv_2c
R12_CHN,gas_cc,2000,2035.0,M1,2.4176249999999997,,,sv_2c
R12_CHN,gas_cc,2005,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2005,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2005,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2005,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2005,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2005,2030.0,M1,4.3580475000000005,,,sv_2c
R12_CHN,gas_cc,2005,2035.0,M1,4.7337412500000005,,,sv_2c
R12_CHN,gas_cc,2010,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2010,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2010,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2010,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2010,2030.0,M1,17.574942500000002,,,sv_2c
R12_CHN,gas_cc,2010,2035.0,M1,19.09002375,,,sv_2c
R12_CHN,gas_cc,2010,2040.0,M1,20.605105000000002,,,sv_2c
R12_CHN,gas_cc,2015,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2015,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2015,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2015,2030.0,M1,23.629925,,,sv_2c
R12_CHN,gas_cc,2015,2035.0,M1,25.6669875,,,sv_2c
R12_CHN,gas_cc,2015,2040.0,M1,27.704050000000002,,,sv_2c
R12_CHN,gas_cc,2020,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2020,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2020,2030.0,M1,15.090875,,,sv_2c
R12_CHN,gas_cc,2020,2035.0,M1,16.3918125,,,sv_2c
R12_CHN,gas_cc,2020,2040.0,M1,17.69275,,,sv_2c
R12_CHN,gas_cc,2020,2045.0,M1,17.69275,,,sv_2c
R12_CHN,gas_cc,2025,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2025,2030.0,M1,17.833313184348874,,,sv_2c
R12_CHN,gas_cc,2025,2035.0,M1,19.370667769206538,,,sv_2c
R12_CHN,gas_cc,2025,2040.0,M1,20.908022354064197,,,sv_2c
R12_CHN,gas_cc,2025,2045.0,M1,20.908022354064197,,,sv_2c
R12_CHN,gas_cc,2025,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2030,2030.0,M1,28.371944557988016,,,sv_2c
R12_CHN,gas_cc,2030,2035.0,M1,30.817801847469738,,,sv_2c
R12_CHN,gas_cc,2030,2040.0,M1,33.26365913695147,,,sv_2c
R12_CHN,gas_cc,2030,2045.0,M1,33.26365913695147,,,sv_2c
R12_CHN,gas_cc,2030,2050.0,M1,8.955769337483881,,,sv_2c
R12_CHN,gas_cc,2030,2055.0,M1,33.26365913695147,,,sv_2c
R12_CHN,gas_cc,2035,2035.0,M1,44.0881676094363,,,sv_2c
R12_CHN,gas_cc,2035,2040.0,M1,47.587228530820134,,,sv_2c
R12_CHN,gas_cc,2035,2045.0,M1,47.587228530820134,,,sv_2c
R12_CHN,gas_cc,2035,2050.0,M1,47.587228530820134,,,sv_2c
R12_CHN,gas_cc,2035,2055.0,M1,47.587228530820134,,,sv_2c
R12_CHN,gas_cc,2035,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2040,2040.0,M1,53.975281427397135,,,sv_2c
R12_CHN,gas_cc,2040,2045.0,M1,53.975281427397135,,,sv_2c
R12_CHN,gas_cc,2040,2050.0,M1,53.975281427397135,,,sv_2c
R12_CHN,gas_cc,2040,2055.0,M1,53.975281427397135,,,sv_2c
R12_CHN,gas_cc,2040,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2040,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2045,2045.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2045,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2045,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2045,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2045,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2050,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2050,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2050,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2050,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2050,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2055,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2055,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2055,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2055,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2060,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2060,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2060,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2060,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2070,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2070,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2070,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2080,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2080,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2080,2100.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2090,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2090,2100.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2090,2110.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2100,2100.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2100,2110.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc,2110,2110.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2030,2030.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2030,2035.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2030,2040.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2030,2045.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2030,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2030,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2035,2035.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2035,2040.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2035,2045.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2035,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2035,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2035,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2040,2040.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2040,2045.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2040,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2040,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2040,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2040,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2045,2045.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2045,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2045,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2045,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2045,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2050,2050.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2050,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2050,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2050,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2050,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2055,2055.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2055,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2055,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2055,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2060,2060.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2060,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2060,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2060,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2070,2070.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2070,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2070,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2080,2080.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2080,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2080,2100.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2090,2090.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2090,2100.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2090,2110.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2100,2100.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2100,2110.0,M1,0.0,,,sv_2c
R12_CHN,gas_cc_ccs,2110,2110.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,1970.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,1975.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,1980.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,1985.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1970,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,1975.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,1980.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,1985.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1975,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,1980.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,1985.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1980,2030.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,1985.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1985,2030.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,1990.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1990,2030.0,M1,0.07707000000000001,,,sv_2c
R12_CHN,gas_ct,1990,2035.0,M1,0.08624500000000002,,,sv_2c
R12_CHN,gas_ct,1995,1995.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,1995,2030.0,M1,0.0557025,,,sv_2c
R12_CHN,gas_ct,1995,2035.0,M1,0.06233375,,,sv_2c
R12_CHN,gas_ct,2000,2000.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2030.0,M1,0.026250000000000002,,,sv_2c
R12_CHN,gas_ct,2000,2035.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2000,2040.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2005.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2030.0,M1,0.06304725,,,sv_2c
R12_CHN,gas_ct,2005,2035.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2005,2040.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2010,2010.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2010,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2010,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2010,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2010,2030.0,M1,0.43396500000000005,,,sv_2c
R12_CHN,gas_ct,2010,2035.0,M1,0.48562750000000005,,,sv_2c
R12_CHN,gas_ct,2010,2040.0,M1,0.53729,,,sv_2c
R12_CHN,gas_ct,2010,2045.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2015,2015.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2015,2020.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2015,2025.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2015,2030.0,M1,0.10501574999999999,,,sv_2c
R12_CHN,gas_ct,2015,2035.0,M1,0.0,,,sv_2c
R12_CHN,gas_ct,2015,2040.0,M1,0.13001949999999998,,,sv_2c
R12_CHN,gas_ct,2015,2045.0,M1,0.0,,,sv_2c
